timestep,demand,raw_core_demand,active_vm_count
195,0.9961916655308746,113024.43067908421,865981
196,0.9959512700544998,112997.15624706956,865396
197,0.995356814427411,112929.71138566341,865232
198,0.9963914393784564,113047.09632282404,864684
199,1.0011074929913741,113582.16331153248,866742
200,1.0067259785236014,114219.61707723956,870179
201,1.0030131715451758,113798.3749513739,866822
202,1.0065554419222311,114200.26858944676,868721
203,1.0055132105946814,114082.02065934644,868500
204,1.0052341878855238,114050.36371626986,868626
205,1.003352606849215,113836.88609668743,866630
206,1.0039278004467438,113902.14555542455,867263
207,1.0027159554633631,113764.65385171217,866877
208,1.0035701559606238,113861.56845984356,869603
209,0.9968461654375459,113098.68795495854,865233
210,0.9987768624844197,113317.73810573491,865947
211,0.9987542172441487,113315.16885578254,865986
212,0.9992029392655979,113366.07929075435,866679
213,0.9978184713350747,113209.00238973707,865110
214,0.9934172256014467,112709.65240465467,863285
215,0.9917293850192856,112518.15590104344,861810
216,0.9927603063619911,112635.12063972362,862255
217,0.994348125218385,112815.26902730305,862963
218,0.9928932226193949,112650.20085454661,861941
219,0.9915986292266349,112503.32080501353,860956
220,0.99188960906531,112536.33436228699,861789
221,0.9902580302301152,112351.22112019049,860669
222,0.9918182340784052,112528.23640529862,861638
223,0.9903598843995951,112362.77713889259,860055
224,0.9882294419307323,112121.06456944498,859470
225,0.9902858544091033,112354.37795446049,859922
226,0.9922189422526132,112573.69935668175,860934
227,0.9876323876448978,112053.32487328422,858407
228,0.9890652308037434,112215.8902589268,856866
229,0.9847502428616558,111726.32678192091,854000
230,0.9849226566464735,111745.88824839822,854847
231,0.9852949933139472,111788.13226761488,854918
232,0.9864044909109111,111914.01199395231,855575
233,0.9864075306610697,111914.35687339968,857225
234,0.9839356986155398,111633.91143368457,856229
235,0.9842685762819464,111671.6785723118,855729
236,0.9785150554940794,111018.90417763504,852610
237,0.9776079056642277,110915.982122967,851022
238,0.9763354968620259,110771.61905967709,849180
239,0.9769704978281868,110843.66405379251,849476
240,0.9803713412653862,111229.51188470497,854644
241,0.976683789957047,110811.13517905079,852805
242,0.976502091311681,110790.52028469037,852817
243,0.9760856393471031,110743.27109778163,853020
244,0.9759824363182963,110731.56204220644,853434
245,0.9768042134342223,110824.7980066161,853235
246,0.9762407306335966,110760.8672140369,852927
247,0.9750571476535053,110626.5820186122,851967
248,0.9738346150839886,110487.8777386656,852057
249,0.9756176082342036,110690.1699206629,854099
250,0.973629143234645,110464.5656195261,853156
251,0.9792450861701878,111101.73091108442,856077
252,0.9856459771409921,111827.9536680561,856522
253,0.9800989245648095,111198.60443631376,853774
254,0.9809907703306021,111299.79014526922,854469
255,0.9837592292236448,111613.8898321782,856385
256,0.9875991514025964,112049.55400519325,858435
257,0.9884021676009208,112140.6614213483,858601
258,0.9947194025427146,112857.3928571426,862530
259,0.9948200642434548,112868.813582502,862734
260,0.9951531960286633,112906.60955256186,863387
261,0.999856274352868,113440.20441028345,865507
262,1.0023961014276523,113728.36432878452,867348
263,1.0019184547597388,113674.17220434237,867673
264,1.004564531507196,113974.38684000201,870298
265,1.0044409294209478,113960.36337854138,869350
266,1.0057770947731186,114111.9600375455,869696
267,1.0078725648309663,114349.70475925735,871372
268,1.0093144152947269,114513.29208228929,872879
269,1.0077961222710654,114341.03185311751,871989
270,1.003626437990511,113867.95402258774,869327
271,1.0040858837095827,113920.08113087702,869504
272,1.0030244588104273,113799.6555651083,869678
273,0.9972315476023701,113142.41207078913,865669
274,0.9965822468925348,113068.74467764792,864402
275,0.9969006048736849,113104.86446344481,864163
276,0.9966192160248218,113072.93906641267,864179
277,0.992590253402327,112615.82702423139,861202
278,0.9925164467670169,112607.45318089893,861251
279,0.9940542665735592,112781.92885072783,862080
280,0.9922846672787992,112581.15628883956,861163
281,0.9929235417169482,112653.6407535723,860802
282,0.994592909628238,112843.04141239723,861261
283,1.004032851861968,113914.06432247366,866040
284,1.003280795770253,113828.73866221578,865992
285,1.0028768428881114,113782.90757759124,865421
286,1.0030296990284047,113800.250101957,865338
287,1.0041903475936513,113931.93323869114,866367
288,1.0040104782104695,113911.52588603587,866733
289,1.0032589685174123,113826.2622182633,865605
290,1.0029169713599921,113787.46041400342,865326
291,1.004514719850133,113968.73538318346,866258
292,0.9955259834747079,112948.90471554242,861565
293,0.9911072240336936,112447.56768632492,859207
294,0.9909865295397329,112433.87411014074,858764
295,0.992165583553279,112567.6454648227,859820
296,0.9880763148116354,112103.69130076958,858844
297,0.9888373514447012,112190.03586191621,858702
298,0.9939115718836714,112765.73920907197,860748
299,0.9964282312879071,113051.27060450411,862482
300,0.995516824817412,112947.86560624,861922
301,0.99271605037105,112630.09950939969,860317
302,0.9949814283460939,112887.12139059142,861265
303,0.9960679028834853,113010.38900091674,861448
304,0.9935302368472435,112722.47426630888,860698
305,0.9926018232702304,112617.13970107668,859757
306,0.9890269409569007,112211.5460264965,858028
307,0.9900599232945134,112328.7445984681,858707
308,0.9888023659255364,112186.06652697553,857971
309,0.9871100152004666,111994.05831828566,856568
310,0.9864379821533873,111917.8117934734,855998
311,0.9874990091480518,112038.19221438687,857038
312,0.9872068436544063,112005.0441368372,857243
313,0.9865606433419797,111931.72850396876,856877
314,0.9901348206933855,112337.24219602866,858262
315,0.9882105868286354,112118.92533534612,857955
316,1.0022796611116036,113715.15341678348,865341
317,0.9999933754874473,113455.7594266698,863565
318,1.0003927712191023,113501.07347289997,863543
319,1.0002111350469374,113480.46566653096,863424
320,1.0018847732521463,113670.35081800501,863942
321,1.0025327790570764,113743.87129575356,863858
322,1.0014999321350526,113626.68808756223,862224
323,1.00292795758258,113788.70687248754,863285
324,1.001638235838866,113642.37954325814,862710
325,1.0014474322610247,113620.73163502598,862116
326,1.002112832396486,113696.22561282816,862267
327,1.00218630664461,113704.56174467018,862323
328,1.0015668739105221,113634.28306784853,865940
329,0.9947331623194472,112858.9539934031,862708
330,0.9943920542692124,112820.25306414237,862301
331,0.9954721220027147,112942.79378085163,862560
332,0.9933368082666361,112700.52853442146,862365
333,0.9922914938506386,112581.93080786271,861804
334,0.9966412778657758,113075.442125914,863864
335,0.9968263482672288,113096.43956795607,864440
336,0.9960774293464891,113011.46984017151,864737
337,0.9941092254791103,112788.16429640117,863222
338,0.990856707270632,112419.14492843575,857686
339,0.9937500032486236,112747.40819544905,858562
340,0.9940223100971297,112778.30318040762,859083
341,0.9945831992720525,112841.93970926366,858936
342,0.9956191654858484,112959.47682141632,859223
343,0.9977908957261619,113205.87375736055,860112
344,0.997484008254451,113171.05537554425,861936
345,0.9947544612649762,112861.37049745125,860674
346,0.9965466599495748,113064.70710726178,860808
347,0.9991945957015694,113365.1326590902,862343
348,0.9956245467820487,112960.08736450797,861222
349,0.9963985059123739,113047.89806710732,861528
350,0.9960263792367341,113005.67787283148,861291
351,0.997100975424153,113127.59780701224,862347
352,0.9969965740287352,113115.75278894244,866945
353,1.0054544635664036,114075.3554264852,870168
354,1.0039533653191297,113905.04605665014,867745
355,1.0020859952992085,113693.18076940512,866858
356,0.9834673910650532,111580.77889292169,860279
357,0.9815265352528811,111360.5761640783,859499
358,0.9849122963438124,111744.71280460517,860974
359,0.9845479360629267,111703.37375838133,861111
360,0.9847977662340662,111731.71861794655,862074
361,0.9834483664438899,111578.620425781,860803
362,0.983072784143112,111536.0081683336,856186
363,0.9875926038374349,112048.81114129435,859150
364,0.9833327086937409,111565.49830097659,857054
365,0.9834478845753737,111578.56575466039,857080
366,0.9807220034559593,111269.29679339429,855650
367,0.9917404547928307,112519.41183892766,861318
368,0.9936691169080102,112738.23111345382,861618
369,0.9903380737173113,112360.30257497769,859911
370,1.0001258657385028,113470.79130829884,865675
371,1.000853946738983,113553.3968383538,865984
372,1.0042413963389518,113937.72505122492,867237
373,1.0044767312710687,113964.4253315442,867108
374,1.0079814355648444,114362.05685287544,867845
375,1.0067362906861486,114220.78705922324,867893
376,1.00837356035359,114406.54596329125,868803
377,1.009872864790054,114576.65181361038,869261
378,1.0116706916686158,114780.62697867135,869738
379,1.012015785398859,114819.78010927988,869891
380,1.012540493444415,114879.3116534332,870539
381,1.0069226886920315,114241.93512663196,868807
382,1.0006109892829103,113525.83173306132,866033
383,0.9999209040965704,113447.5370755121,866579
384,1.0009500674379497,113564.30235749544,868179
385,1.0011289782752062,113584.60095687436,867466
386,1.0008514051944464,113553.10848357808,867405
387,0.9852743704135848,111785.79246529263,860250
388,0.9854470478823706,111805.38384843296,860524
389,0.9853910817197908,111799.03412289145,860141
390,0.985345994236058,111793.9186542964,860084
391,0.9859852954838775,111866.45154336523,860677
392,0.9930813480159266,112671.54490567149,864455
393,0.9989010350090132,113331.82628713993,867231
394,1.0002621770968638,113486.25671943097,867356
395,1.0023088534721094,113718.46548015492,868203
396,1.0027930458020513,113773.40025257313,869098
397,0.9983837157451767,113273.13304838122,866778
398,0.9954090396384052,112935.63667589014,866550
399,0.9935537584178316,112725.14294164153,865710
400,0.9917312203798584,112518.36413465049,865620
401,0.9899337814910257,112314.43298955052,864269
402,0.9900921074078756,112332.39609568047,864404
403,0.9898011916160786,112299.38980494234,864244
404,0.9906007410307031,112390.10389191432,864535
405,0.9903842409983952,112365.54055361278,864190
406,0.9898299492381404,112302.65254440672,863777
407,0.9901198035958448,112335.53840853603,864064
408,0.9911339419375285,112450.59900647582,865256
409,0.9895056702292335,112265.86097945888,863236
410,0.989954829304939,112316.82100108174,863694
411,0.9862013036534127,111890.95907663267,861684
412,0.9859931642827625,111867.34430983264,862211
413,0.9858729064975734,111853.700281102,861893
414,0.9715513037015249,110228.8211956373,853601
415,0.9704922077312529,110108.6598620141,852741
416,0.9703921213673423,110097.30441236406,853175
417,0.9726826829152169,110357.1835338642,853785
418,0.9726454275237796,110352.956667135,853278
419,0.9643110497665461,109407.36724527035,850855
420,0.9642983961802989,109405.93161352283,851542
421,0.9708452291500689,110148.71244050856,854673
422,0.9762379073949482,110760.54689923007,856917
423,0.9779560463916867,110955.48095524871,858038
424,0.9779886285609007,110959.17761448924,858626
425,0.977247053155511,110875.04105633491,857955
426,0.9775363910793514,110907.86832767984,858152
427,0.9774402746606412,110896.96329416116,858077
428,0.9786473667850633,111033.91575507872,859909
429,0.994018397927724,112777.85931931631,867802
430,0.992606920639446,112617.71803080327,867128
431,0.999110276252273,113355.56606856183,871370
432,1.0025059356090291,113740.82573179435,874678
433,1.0016970513890346,113649.05255037404,874963
434,1.0019882683024233,113682.09300531735,875316
435,1.0017537763311206,113655.48836439096,875347
436,1.003854241671855,113893.79983347071,877876
437,1.0035365426703944,113857.75481321021,877855
438,1.0030851275584354,113806.5388295853,877789
439,1.0028478749449619,113779.62097583002,877487
440,1.00361464133585,113866.61561530817,878803
441,1.0032930200219319,113830.12558316112,879147
442,1.002762229829891,113769.90397988814,878249
443,1.0011785992266857,113590.23077690275,877704
444,1.0034578451493854,113848.82606705056,879731
445,1.0042179543114398,113935.06540057214,879714
446,1.0047659921889214,113997.24386605843,880256
447,1.0110163761710884,114706.39062521509,882709
448,1.012143932064426,114834.31918285407,883516
449,1.0151326892331431,115173.41314350496,885253
450,1.0157357279376025,115241.8318109234,884236
451,1.0163977378848215,115316.9411497959,884174
452,1.0175496088164548,115447.62840684524,884294
453,1.0173476591418784,115424.71590136601,884020
454,1.0162646256400298,115301.83869892768,883483
455,1.0176192965351984,115455.53493227488,885536
456,1.0201946406072044,115747.72448536265,888920
457,1.0190596908142942,115618.95704167533,887806
458,1.018334432352843,115536.67174705079,887083
459,1.018309558890817,115533.84969083233,886702
460,1.02050917835642,115783.41084097295,887902
461,1.0242493870485396,116207.76186967034,890329
462,1.0216348985419115,115911.13112560446,889137
463,1.0184697064982675,115552.01947962197,887170
464,0.9911673795741593,112454.39272406475,873114
465,0.9858047322660124,111845.96547064757,870495
466,0.9786417967370848,111033.28379686887,866154
467,0.98074988308051,111272.45991832438,866886
468,0.9792449822756641,111101.71912357425,865928
469,0.9799468912633571,111181.355268372,866330
470,0.9790397108014728,111078.42973830042,866016
471,0.9784550016579511,111012.09067891451,865694
472,0.9812656197314824,111330.97359934924,867818
473,0.9791909041511778,111095.58360824749,865915
474,0.979778546647368,111162.25547559274,866100
475,0.9798497173630579,111170.33025668177,865613
476,0.9793247637742305,111110.7708540456,864992
477,0.9813190655976216,111337.03738084987,865732
478,0.9809387619739149,111293.88945857556,866384
479,0.9787779186352111,111048.7277125038,865383
480,0.9766739198535981,110810.01535155007,865899
481,0.9752872643283867,110652.69025367194,864640
482,0.9746592385996099,110581.43664565367,863760
483,0.9757247302581716,110702.32361175578,863617
484,0.9767173972637262,110814.94814681142,863623
485,0.9769262870225683,110838.64805003762,863247
486,0.975346186683096,110659.37537845838,862100
487,0.9744630386248877,110559.17648105932,861539
488,0.9736458354399309,110466.45945889907,861027
489,0.9716001278980475,110234.36061862815,858970
